temperature,humidity,heatIndex
22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,22,21.38

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,23,21.41

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,23,21.41

-0.5,6.805646932770577e+38,1.7770300324456506e+37

22.5,24,21.43

22.5,23,21.41

22.5,24,21.43

22.5,24,21.43

22.5,23,21.41

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,24,21.43

22.5,25,21.46

22.5,24,21.43

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,24,21.43

22.5,24,21.43

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,24,21.43

22.5,24,21.43

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,24,21.43

22.5,25,21.46

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,24,21.43

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

21.5,25,20.36

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

21.5,25,20.36

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

21.5,25,20.36

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

22.5,25,21.46

21.5,25,20.36

22.5,26,21.48

21.5,26,20.38

21.5,26,20.38

22.5,26,21.48

21.5,26,20.38

21.5,26,20.38

21.5,26,20.38

-0.5,6.805646932770577e+38,1.7770300324456506e+37

21.5,27,20.41

21.5,26,20.38

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

22.5,27,21.51

22.5,27,21.51

22.5,27,21.51

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,28,20.44

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,26,20.38

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,27,20.41

21.5,26,20.38

21.5,26,20.38

21.5,26,20.38

21.5,26,20.38

21.5,26,20.38

21.5,26,20.38

21.5,26,20.38

21.5,26,20.38

20.5,25,19.26

20.5,25,19.26

21.5,26,20.38

21.5,26,20.38

21.5,25,20.36

21.5,25,20.36

21.5,25,20.36

21.5,25,20.36

20.5,24,19.23

21.5,25,20.36

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,24,19.23

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,23,19.21

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,22,19.18

20.5,21,19.15

20.5,21,19.15

20.5,22,19.18

20.5,22,19.18

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,22,19.18

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,20,19.13

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,20,19.13

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,19,19.1

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,19,19.1

20.5,20,19.13

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,18,19.08

20.5,19,19.1

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,18,19.08

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,21,20.25

21.5,21,20.25

21.5,21,20.25

21.5,21,20.25

21.5,21,20.25

21.5,21,20.25

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,21,20.25

21.5,21,20.25

21.5,21,20.25

21.5,21,20.25

21.5,21,20.25

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,20,20.23

21.5,20,20.23

21.5,20,20.23

21.5,19,20.2

21.5,19,20.2

21.5,20,20.23

21.5,19,20.2

21.5,20,20.23

21.5,20,20.23

21.5,19,20.2

21.5,19,20.2

21.5,20,20.23

21.5,20,20.23

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

21.5,20,20.23

20.5,19,19.1

21.5,19,20.2

21.5,19,20.2

21.5,19,20.2

20.5,18,19.08

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,19,19.1

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,21,19.15

20.5,21,19.15

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,20,19.13

20.5,20,19.13

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

6.8055434924815986e+38,6.805646932770577e+38,-7.684047460884767e+149

20.5,21,19.15

20.5,21,19.15

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,20,19.13

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

19.5,20,18.03

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

19.5,20,18.03

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

19.5,20,18.03

19.5,20,18.03

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

19.5,20,18.03

20.5,21,19.15

19.5,20,18.03

20.5,22,19.18

19.5,20,18.03

20.5,21,19.15

19.5,20,18.03

19.5,20,18.03

20.5,21,19.15

19.5,20,18.03

20.5,21,19.15

19.5,20,18.03

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

20.5,21,19.15

20.5,21,19.15

20.5,21,19.15

19.5,20,18.03

20.5,21,19.15

19.5,20,18.03

19.5,21,18.05

19.5,21,18.05

19.5,20,18.03

19.5,20,18.03

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,20,18.03

19.5,20,18.03

20.5,22,19.18

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

-0.5,6.805646932770577e+38,1.7770300324456506e+37

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,6.779062778503071e+38,1.770088614386913e+37

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,6.779062778503071e+38,1.770088614386913e+37

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,-2,17.45

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,20,18.03

19.5,21,18.05

19.5,20,18.03

19.5,21,18.05

19.5,6.779062778503071e+38,1.770088614386913e+37

19.5,20,18.03

19.5,21,18.05

19.5,20,18.03

19.5,21,18.05

19.5,6.779062778503071e+38,1.770088614386913e+37

19.5,21,18.05

19.5,21,18.05

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,20,18.03

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,20,18.03

19.5,20,18.03

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,20,18.03

19.5,21,18.05

19.5,20,18.03

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,22,18.08

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,22,18.08

19.5,22,18.08

19.5,22,18.08

19.5,21,18.05

19.5,22,18.08

19.5,22,18.08

19.5,21,18.05

19.5,21,18.05

18.5,21,16.95

19.5,21,18.05

19.5,21,18.05

18.5,21,16.95

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

19.5,21,18.05

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,21,16.95

18.5,20,16.93

18.5,21,16.95

18.5,21,16.95

19.5,20,18.03

18.5,20,16.93

18.5,20,16.93

18.5,20,16.93

18.5,20,16.93

18.5,20,16.93

18.5,20,16.93

18.5,20,16.93

18.5,19,16.9

18.5,20,16.93

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

19.5,19,18

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

19.5,19,18

19.5,19,18

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

18.5,19,16.9

19.5,19,18

18.5,19,16.9

19.5,19,18

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

18.5,18,16.88

18.5,18,16.88

19.5,18,17.98

18.5,18,16.88

18.5,18,16.88

19.5,18,17.98

18.5,18,16.88

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

18.5,18,16.88

19.5,18,17.98

19.5,18,17.98

19.5,18,17.98

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

18.5,17,16.85

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

18.5,17,16.85

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,17,17.95

19.5,16,17.92

19.5,17,17.95

19.5,17,17.95

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

18.5,16,16.82

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

18.5,16,16.82

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

18.5,16,16.82

19.5,16,17.92

19.5,16,17.92

19.5,16,17.92

19.5,15,17.9

19.5,16,17.92

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,16,17.92

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

19.5,15,17.9

20.5,15,19

20.5,15,19

19.5,15,17.9

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,15,19

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,16,19.02

20.5,15,19

21.5,16,20.12

21.5,16,20.12

21.5,16,20.12

21.5,16,20.12

21.5,16,20.12

21.5,16,20.12

21.5,16,20.12

21.5,16,20.12

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

22.5,14,21.17

22.5,14,21.17

22.5,13,21.15

22.5,13,21.15

22.5,13,21.15

22.5,13,21.15

22.5,13,21.15

22.5,14,21.17

22.5,14,21.17

22.5,13,21.15

21.5,14,20.07

22.5,14,21.17

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,15,20.1

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,14,20.07

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

21.5,15,20.1

